customer_id,age_group,region,branch_code,registration_date
CUST003993,41-60 ,N,BR0050,11/08/2020
CUST003994,26-40,west,BR0113,2015-12-16
CUST003995,60_plus,east,BR0094,11/23/2024
CUST003996, 18-25 ,N,BR0044,2021-11-11
CUST003997, 18-25 ,East,,05/27/2021
CUST003998, 60+,East,BR0038,2016-10-04
CUST003999,26-40, WEST ,BR0001,2024-03-03
CUST004000,60+,W,BR0091,2024-06-15
CUST004001, 26-40,EAST,BR0039,26-05-2015
CUST004002,60+,south,BR0050,09/08/2017
CUST004003,60+,west,BR0024,01/01/2020
CUST004004,26-40,W,BR0014,2026-02-16
CUST004005,18-25,South,BR0036,05-05-2018
CUST004006,41-60,N,BR0100,28-10-2021
CUST004007,41-60,NORTH ,BR0040,11/01/2016
CUST004008,18 - 25,NORTH ,BR0058,2015-01-05
CUST004009,41_60,WEST,BR0051,2023-09-23
CUST004010,41_60,EAST,BR0095,2024-10-17
CUST004011,41-60 ,south,BR0054,2024-12-13
CUST004012,41 - 60,SOUTH,BR0009,2015-08-30
CUST004013, 18-25 ,NORTH,BR0094,16/06/2026
CUST004014,41-60 ,West,BR0032,2025-08-17
CUST004015,41-60,EAST ,BR0037,2025-02-17
CUST004016, 26-40, SOUTH,BR0103,2022-09-01
CUST004017,60_plus, SOUTH,BR0033,2015-04-24
CUST004018, 26-40,east,BR0085,24-01-2019
CUST004019,41_60,east,BR0051,04-07-2019
CUST004020,18-25, WEST ,BR0112,2016-05-26
CUST004021,41 - 60,WEST,BR0046,01-02-2021
CUST004022,41-60,West,BR0040,2021-04-15
CUST004023,41-60 ,EAST ,BR0050,2016-01-19
CUST004024,26-40, SOUTH,BR0057,2022-11-15
CUST004025, 60+,WEST,BR0052,2019-09-30
CUST004026,18-25,West,BR0003,09-09-2016
CUST004027,60_plus,NORTH ,BR0096,2024-09-05
CUST004028,26 - 40,South,BR0073,2017-10-28
CUST004029,60_plus,WEST,BR0057,2023-01-22
CUST004030, 60+,South,BR0020,01/08/2015
CUST004031,18-25,south,BR0017,02/24/2017
CUST004032,41-60 ,SOUTH,BR0106,24/01/2017
CUST004033,60+, WEST ,BR0078,2019-09-13
CUST004034,41-60,South,BR0038,08/03/2015
CUST004035,26-40,SOUTH,BR0021,2024-01-19
CUST004036,18-25,E,BR0097,19-02-2017
CUST004037,41_60,south,BR0024,2019-11-08
CUST004038,26_40, SOUTH,BR0031,09/26/2021
CUST004039,41-60 ,NORTH,BR0120,02/04/2024
CUST004040,26 - 40,north,BR0075,22/02/2018
CUST004041,26-40,south,BR0078,2018-10-20
CUST004042, 26-40,NORTH,BR0003,2026-05-02
CUST004043,18-25,north,BR0039,30-09-2024
CUST004044, 60+,SOUTH,BR0110,30-04-2022
CUST004045,,SOUTH,BR0116,2024-05-03
CUST004046,41-60,NORTH,BR0045,01-12-2017
CUST004047, 60+,N,BR0114,2016-06-28
CUST004048,60 +,SOUTH,BR0106,30/07/2019
CUST004049,18-25,NORTH,BR0044,11/11/2019
CUST004050,60+,east,BR0026,2026-01-20
CUST004051,60+,East,BR0103,2015-08-26
CUST004052,41_60,E,BR0110,23/05/2015
CUST004053,60+,E,BR0043,07-03-2017
CUST004054,26-40,north,BR0082,2021-06-27
CUST004055,26-40,NORTH,BR0083,22/11/2023
CUST004056,60 +,East,BR0065,24/04/2026
CUST004057,18-25,S,,19-07-2026
CUST004058,26-40,EAST ,BR0026,2016-01-05
CUST004059,60_plus,North,BR0071,2021-11-10
CUST004060,18_25,W,BR0025,30-10-2022
CUST004061,41-60,N,BR0091,
CUST004062,41-60 ,EAST,BR0099,25-04-2019
CUST004063,18-25,east,BR0042,2023-08-22
CUST004064,60+,North,BR0092,2024-12-28
CUST004065, 18-25 ,SOUTH,BR0076,2024-09-03
CUST004066,41-60 ,south,BR0005,01/15/2018
CUST004067,18-25,W,BR0012,2016-05-09
CUST004068,26-40,NORTH,BR0075,09-04-2023
CUST004069,60+, SOUTH,BR0013,26/10/2023
CUST004070,18 - 25,north,BR0066,2015-04-22
CUST004071, 18-25 ,East,BR0009,2018-06-02
CUST004072,26-40,West,BR0119,12-05-2023
CUST004073,41 - 60,north,BR0012,2023-04-04
CUST004074,26 - 40,SOUTH,BR0017,10/03/2025
CUST004075,18 - 25,S,BR0119,19/01/2022
CUST004076,26 - 40,north,BR0108,2020-06-23
CUST004077,60+,SOUTH,BR0114,2019-12-05
CUST004078,26-40,east,BR0037,06-04-2026
CUST004079,41-60,South,BR0061,2024-08-02
CUST004080,60_plus,W,BR0067,2022-11-19
CUST004081,41-60,EAST,BR0089,2023-07-13
CUST004082,60+,W,BR0006,2021-05-04
CUST004083,41 - 60,NORTH,BR0114,09-03-2015
CUST004084,41-60 ,South,BR0071,2019-10-05
CUST004085,18_25,west,BR0117,2015-11-21
CUST004086,41-60,north,BR0116,05/06/2016
CUST004087,41 - 60,WEST,BR0039,27-12-2018
CUST004088,41 - 60, SOUTH,BR0036,08/10/2022
CUST004089,18-25,WEST,BR0105,2021-11-18
CUST004090,60+,East,BR0120,2019-08-06
CUST004091,18-25, WEST ,BR0069,14-10-2018
CUST004092,26-40,west,BR0057,30-05-2023
CUST004093,26 - 40,N,BR0116,2026-02-11
CUST004094,26-40,east,BR0077,28-04-2025
CUST004095,60_plus,east,BR0027,2025-11-16
CUST004096,41-60,south,BR0014,2023-01-06
CUST004097,41-60,East,BR0108,2022-12-19
CUST004098,60+,East,BR0020,2018-06-14
CUST004099,,E,BR0059,05/20/2016
CUST004100,18 - 25, WEST ,BR0053,2018-10-26
CUST004101,26-40,EAST ,BR0080,26-05-2023
CUST004102,41-60,WEST,BR0099,2020-09-07
CUST004103,26_40,EAST,BR0096,2018-10-29
CUST004104,60_plus,EAST,BR0053,02/03/2017
CUST004105,60+, WEST ,BR0023,2022-07-26
CUST004106,18-25,south,BR0023,2021-06-07
CUST004107,18_25,South,BR0033,06/16/2022
CUST004108,60_plus,S,BR0005,26-07-2025
CUST004109, 26-40,NORTH,BR0104,11-11-2018
CUST004110, 26-40,South,BR0064,2015-09-03
CUST004111,26-40,W,BR0005,2018-10-19
CUST004112,41-60, SOUTH,BR0026,2016-04-01
CUST004113,41 - 60,W,BR0098,2023-07-11
CUST004114,60 +,east,BR0076,2020-12-12
CUST004115,18-25, WEST ,BR0005,10/04/2024
CUST004116,26_40,EAST ,BR0099,2023-11-29
CUST004117,41-60,NORTH ,BR0051,05-03-2019
CUST004118,18-25,W,BR0024,2025-03-09
CUST004119,18_25,South,BR0109,2020-07-14
CUST004120,60+, WEST ,BR0052,02-08-2018
CUST004121,41-60 , SOUTH,BR0064,2021-05-04
CUST004122,26_40,WEST,BR0082,2024-04-19
CUST004123, 18-25 ,W,BR0043,08/03/2019
CUST004124,41-60,WEST,,26-06-2018
CUST004125,26_40,East,BR0028,2018-12-17
CUST004126,26 - 40,W,BR0112,09/03/2026
CUST004127, 26-40, SOUTH,BR0112,2021-12-09
CUST004128, 18-25 ,NORTH ,BR0086,09/05/2026
CUST004129,,South,BR0023,2021-10-11
CUST004130,60+, SOUTH,BR0103,2025-11-11
CUST004131,18-25,South,BR0100,17/03/2019
CUST004132,60+,NORTH ,BR0090,2024-06-19
CUST004133,41-60 ,North,BR0055,25/08/2022
CUST004134,26 - 40,west,BR0062,2026-06-26
CUST004135,,South,BR0016,11/25/2020
CUST004136,41-60, SOUTH,BR0086,06/02/2016
CUST004137,60 +,E,BR0097,07/03/2023
CUST004138,60_plus,South,BR0036,17-10-2022
CUST004139,26_40,East,BR0033,28/04/2017
CUST004140,26-40,west,BR0035,04-03-2019
CUST004141,18 - 25,West,BR0012,08/20/2015
CUST004142,26-40,NORTH,BR0076,2022-05-02
CUST004143,26-40,north,BR0095,2019-11-18
CUST004144,26 - 40,SOUTH,BR0010,12/06/2016
CUST004145,26-40,north,BR0111,05/07/2026
CUST004146,41-60,W,BR0019,12/05/2023
CUST004147,41-60,North,BR0120,14-05-2024
CUST004148, 18-25 ,NORTH ,BR0048,2019-05-21
CUST004149,26 - 40,North,BR0067,2020-01-02
CUST004150,60+,WEST,BR0031,09/11/2025
CUST004151,26_40, SOUTH,,05/29/2023
CUST004152,26-40,EAST,BR0050,2024-07-23
CUST004153,18-25,West,BR0009,16/06/2023
CUST004154,60+,west,,16-08-2017
CUST004155,41-60,NORTH ,BR0042,2017-04-22
CUST004156, 26-40,EAST,BR0112,2025-09-10
CUST004157, 60+,EAST,BR0046,2022-11-28
CUST004158,18-25,East,BR0067,2019-09-18
CUST004159,60_plus,East,BR0069,04/06/2017
CUST004160,60_plus,E,BR0091,2018-03-07
CUST004161,41-60,West,BR0023,08/05/2025
CUST004162,60+,E,BR0045,14/04/2023
CUST004163,41-60 ,S,BR0053,10-05-2025
CUST004164,41 - 60,NORTH ,BR0090,2019-12-02
CUST004165,18-25,north,BR0093,2024-01-02
CUST004166,41-60,EAST ,BR0040,25-07-2018
CUST004167,60+,EAST ,BR0120,02/14/2016
CUST004168, 60+,west,,2015-08-19
CUST004169, 18-25 ,NORTH ,BR0103,2024-02-26
CUST004170,41-60,NORTH ,BR0020,21/03/2018
CUST004171, 26-40,S,BR0006,2021-10-25
CUST004172,60+,north,BR0042,19-03-2019
CUST004173,60+,east,BR0070,2023-07-28
CUST004174,26 - 40,EAST ,BR0074,11-07-2021
CUST004175,26-40,NORTH,BR0007,17-09-2020
CUST004176,18-25,south,BR0016,2019-05-12
CUST004177,26 - 40,WEST,BR0105,2018-07-31
CUST004178,18_25,South,BR0119,18-07-2017
CUST004179, 18-25 ,North,BR0031,12/14/2023
CUST004180,18 - 25,EAST ,BR0041,2021-12-11
CUST004181, 18-25 ,south,BR0100,2023-10-06
CUST004182,60+,North,BR0090,2016-04-16
CUST004183,41-60 ,EAST,BR0077,11/03/2023
CUST004184, 60+,East,BR0082,2017-01-04
CUST004185,60+, SOUTH,BR0041,2021-08-17
CUST004186,26 - 40, WEST ,BR0074,2023-02-15
CUST004187,26-40,north,BR0039,2021-12-14
CUST004188,60+,N,,27-03-2019
CUST004189,60_plus,North,BR0033,29-05-2020
CUST004190,,EAST,BR0030,2016-07-07
CUST004191,60+,west,BR0114,2019-10-25
CUST004192, 60+,South,BR0102,2025-06-22
CUST004193,26-40,west,BR0013,05-03-2023
CUST004194,26 - 40,EAST ,BR0051,02-11-2018
CUST004195, 18-25 ,east,BR0039,2024-11-05
CUST004196, 60+,south,BR0120,08/10/2024
CUST004197,60_plus,EAST ,BR0001,03/12/2023
CUST004198, 60+,west,BR0009,2015-02-12
CUST004199,41_60,north,BR0055,16-03-2026
CUST004200,18-25,WEST,BR0081,2019-02-12
CUST004201,41-60,,BR0103,2018-07-17
CUST004202,26-40,S,BR0093,07/29/2023
CUST004203,26_40,EAST,BR0038,27-07-2025
CUST004204,18-25,east,BR0104,2022-01-09
CUST004205,26-40,E,BR0108,2016-06-29
CUST004206,41 - 60,East,BR0092,
CUST004207,18-25,west,BR0059,2016-10-13
CUST004208,26-40,N,BR0092,20-01-2022
CUST004209,41-60 ,N,BR0116,18/08/2015
CUST004210,60+,south,BR0038,2018-10-08
CUST004211,26-40,EAST,BR0024,2024-02-17
CUST004212, 60+,east,BR0048,16-09-2017
CUST004213,60+,WEST,BR0110,03-07-2023
CUST004214,60+,W,BR0028,08/11/2018
CUST004215,26_40,east,BR0047,21-05-2025
CUST004216,26-40,north,BR0087,2015-08-23
CUST004217,26_40,NORTH,BR0029,2018-01-31
CUST004218,41-60,W,BR0100,11/11/2020
CUST004219,60+,E,BR0089,2016-11-27
CUST004220,60 +,NORTH,BR0012,2016-12-17
CUST004221, 60+,South,BR0035,2024-12-01
CUST004222,18-25,W,BR0032,02/12/2015
CUST004223,26 - 40,SOUTH,BR0019,2021-04-28
CUST004224,26-40,W,BR0100,23-09-2020
CUST004225,18-25,E,BR0002,2019-03-07
CUST004226,41-60,N,BR0084,2017-02-22
CUST004227,41-60,SOUTH,BR0095,13-06-2022
CUST004228,60+,E,BR0053,2016-01-20
CUST004229, 26-40,W,BR0048,2016-10-28
CUST004230,18 - 25,SOUTH,BR0014,02/04/2025
CUST004231,60+,East,BR0107,01/07/2020
CUST004232,18-25,E,BR0118,2022-04-26
CUST004233, 18-25 ,east,BR0117,2024-11-06
CUST004234,26 - 40,north,BR0101,2017-06-01
CUST004235, 26-40,north,BR0042,2020-10-19
CUST004236,41_60,north,BR0021,23/06/2026
CUST004237,60+,N,BR0115,2016-11-04
CUST004238,26-40,North,BR0090,2022-08-19
CUST004239,26_40, SOUTH,BR0047,2020-10-09
CUST004240,18 - 25,south,BR0024,02/24/2020
CUST004241,26-40,N,BR0028,01/03/2016
CUST004242, 26-40, WEST ,BR0048,08/29/2022
CUST004243,60+, SOUTH,BR0021,22/04/2021
CUST004244,41-60,E,BR0089,2017-02-03
CUST004245,41-60,W,br0018,2020-09-21
CUST004246,41-60,East,BR0073,2024-12-22
CUST004247, 18-25 ,South,BR0036,19/09/2015
CUST004248,18 - 25,West,BR0025,2020-02-06
CUST004249,60+,W,BR0074,31/08/2017
CUST004250,26-40,W,BR0007,14/04/2026
CUST004251,60+,E,BR0005,2016-09-23
CUST004252,26-40, WEST ,BR0046,04/06/2016
CUST004253,18-25,EAST,BR0060,2017-11-01
CUST004254,41_60,,BR0050,2022-10-28
CUST004255,60 +,EAST ,BR0105,16/01/2021
CUST004256,18_25,North,BR0076,2019-04-22
CUST004257,60+,NORTH,BR0085,08/12/2019
CUST004258,18-25, SOUTH,BR0005,12-08-2021
CUST004259,41-60,S,BR0037,07/20/2022
CUST004260,41_60,NORTH ,BR0039,2016-03-14
CUST004261,41 - 60,East,BR0027,2020-09-25
CUST004262,60 +, SOUTH,BR0062,15-11-2024
CUST004263,41-60,south,BR0022,2024-07-28
CUST004264,41-60,NORTH ,BR0062,2023-12-06
CUST004265,41-60 ,SOUTH,BR0006,2022-09-12
CUST004266,41-60,north,BR0024,07-07-2015
CUST004267, 60+,N,BR0071,2020-05-27
CUST004268,41-60, SOUTH,BR0034,25-01-2025
CUST004269,60+,East,BR0083,2021-10-20
CUST004270,60+,E,BR0114,2025-02-28
CUST004271,60_plus,East,BR0066,01/24/2024
CUST004272,41-60,South,BR0053,2018-06-18
CUST004273,60+,North,BR0080,2023-08-26
CUST004274,60+,East,BR0006,2016-09-17
CUST004275,18-25,west,BR0014,2021-06-25
CUST004276,60_plus,NORTH ,BR0093,2020-12-20
CUST004277,60+,North,BR0063,2020-12-06
CUST004278, 18-25 , SOUTH,BR0082,2018-03-19
CUST004279,60+,NORTH,BR0052,2024-12-04
CUST004280,60+,South,BR0087,2016-08-07
CUST004281, 18-25 , SOUTH,BR0064,02/20/2015
CUST004282,26 - 40,W,BR0112,2022-02-23
CUST004283,18-25,NORTH ,BR0102,12/02/2015
CUST004284, 60+,WEST,BR0015,30/10/2016
CUST004285,60+,South,BR0073,2022-05-22
CUST004286,60_plus,,BR0101,05/10/2021
CUST004287,41-60,south,BR0021,03/08/2018
CUST004288,41 - 60,EAST ,BR0080,2018-10-29
CUST004289,26_40,East,BR0085,2026-04-15
CUST004290,,NORTH ,BR0027,2015-04-28
CUST004291,60_plus,west,BR0114,21-12-2025
CUST004292, 26-40,E,BR0005,2024-05-12
CUST004293,60+,North,BR0091,29/12/2021
CUST004294,18-25,WEST,BR0039,10/06/2020
CUST004295,41 - 60,west,BR0092,2025-02-05
CUST004296,26_40,South,BR0109,22/11/2018
CUST004297,60+,East,BR0040,06/30/2021
CUST004298,41 - 60,North,BR0004,31/03/2017
CUST004299,60+,east,BR0026,2019-10-28
CUST004300,41 - 60,EAST ,BR0104,25/04/2024
CUST004301,41-60,SOUTH,BR0029,2015-01-06
CUST004302,60 +,north,BR0062,20/12/2021
CUST004303,18-25,NORTH ,BR0028,2021-02-17
CUST004304,41-60 ,west,BR0100,22/01/2025
CUST004305,41_60,SOUTH,BR0048,2017-01-27
CUST004306,41-60,North,BR0029,2023-05-31
CUST004307,26_40,,BR0082,06/08/2019
CUST004308,60_plus,NORTH,BR0011,17/02/2020
CUST004309,60+,East,BR0115,09/09/2015
CUST004310,41 - 60,north,BR0065,10/05/2026
CUST004311,60+,S,BR0107,2016-02-23
CUST004312,60+,EAST ,BR0018,11/11/2025
CUST004313,41-60,W,BR0076,2021-06-15
CUST004314,18 - 25,East,BR0002,2023-12-17
CUST004315,60_plus,east,BR0095,2022-10-08
CUST004316,60_plus,W,BR0101,05/30/2020
CUST004317,18-25,south,BR0026,10/02/2019
CUST004318,26_40,West,BR0105,23/12/2025
CUST004319,18 - 25,NORTH ,BR0063,2019-05-26
CUST004320,26-40,EAST ,BR0040,2025-09-01
CUST004321,26-40,south,BR0086,04/07/2016
CUST004322,41-60 ,south,BR0093,09/07/2024
CUST004323,26-40,SOUTH,BR0079,01-09-2025
CUST004324,60_plus,East,BR0057,10/11/2024
CUST004325,41-60,W,BR0088,01/14/2022
CUST004326,41-60 ,EAST,BR0106,2016-11-17
CUST004327,41-60, SOUTH,BR0017,22-03-2015
CUST004328,60+,EAST,BR0111,2016-12-29
CUST004329,18-25,NORTH ,BR0031,2024-10-26
CUST004330,41 - 60,east,BR0026,22/07/2021
CUST004331,60 +,EAST,BR0038,08/10/2022
CUST004332,18_25,south,BR0101,2024-09-21
CUST004333,41_60, WEST ,BR0059,2022-07-20
CUST004334,60_plus,W,BR0046,2018-04-27
CUST004335, 60+,east,BR0095,2020-09-17
CUST004336,41-60,EAST,BR0108,2021-05-11
CUST004337,,N,,2026-07-09
CUST004338, 26-40,N,BR0087,2025-09-10
CUST004339, 26-40,N,BR0113,2022-06-16
CUST004340,18_25, WEST ,BR0014,01-09-2024
CUST004341,41 - 60,West,BR0101,2020-01-16
CUST004342,60_plus,NORTH ,BR0026,05/03/2025
CUST004343,18-25, WEST ,BR0101,07/16/2020
CUST004344,41-60,south,BR0113,2017-06-22
CUST004345,60+,east,BR0025,2019-05-19
CUST004346,41-60,,BR0061,2026-04-30
CUST004347,41_60,east,BR0015,2025-12-15
CUST004348,26-40,east,BR0063,24/11/2015
CUST004349,26-40,south,BR0049,2024-04-29
CUST004350,60 +,west,BR0114,2016-12-11
CUST004351,26-40,NORTH,BR0100,2024-12-28
CUST004352,60+,NORTH ,BR0081,2020-03-24
CUST004353,60_plus,NORTH,BR0115,21-07-2019
CUST004354, 18-25 ,NORTH,BR0118,2020-07-04
CUST004355,26_40,NORTH ,BR0094,2016-03-10
CUST004356,60_plus,west,BR0065,2026-05-26
CUST004357, 60+,east,BR0081,2022-12-22
CUST004358,18-25,NORTH ,BR0078,03/19/2016
CUST004359,26-40,EAST,BR0111,07/31/2019
CUST004360,60_plus,W,BR0078,2015-05-26
CUST004361,60+,SOUTH,BR0118,10/02/2021
CUST004362,60_plus,North,BR0023,2023-05-19
CUST004363,60 +,N,BR0081,2025-09-19
CUST004364, 26-40, WEST ,BR0089,2026-01-04
CUST004365,26-40,EAST ,BR0036,2017-09-14
CUST004366,26 - 40,East,BR0009,2016-02-18
CUST004367,18-25,North,BR0087,2020-08-22
CUST004368,60 +,North,BR0082,2024-11-12
CUST004369,60_plus,NORTH ,BR0061,08-08-2021
CUST004370,26-40,NORTH ,BR0115,24-10-2016
CUST004371,60+,W,BR0011,09-05-2016
CUST004372,41-60 ,N,BR0090,24-01-2017
CUST004373,60+,WEST,BR0041,21/09/2024
CUST004374,26_40, WEST ,BR0114,23-06-2016
CUST004375,26 - 40,NORTH ,BR0096,
CUST004376,26 - 40,West,BR0040,
CUST004377,18-25,W,BR0006,2021-06-07
CUST004378,41 - 60,W,BR0106,2026-06-19
CUST004379,26 - 40,S,BR0049,2026-03-29
CUST004380,26_40,W,BR0110,02/09/2023
CUST004381,26-40,west,BR0117,2018-05-14
CUST004382,41-60,South,BR0040,
CUST004383,41-60,West,BR0099,2024-07-04
CUST004384,41_60,North,BR0020,2016-05-01
CUST004385,18-25,west,BR0059,23-09-2023
CUST004386, 26-40,S,BR0026,2026-06-29
CUST004387, 60+,south,BR0058,09/22/2024
CUST004388,60+,South,BR0063,2020-04-14
CUST004389,26 - 40,SOUTH,BR0067,09/25/2020
CUST004390,18 - 25,south,BR0117,2022-11-14
CUST004391,26 - 40,West,BR0115,31-03-2025
CUST004392,60_plus,S,BR0069,2016-01-07
CUST004393,41_60,South,BR0028,2024-07-09
CUST004394,60+,South,BR0072,2023-09-27
CUST004395,41-60 , WEST ,BR0019,05/05/2020
CUST004396,26-40,S,BR0061,2022-03-29
CUST004397,41-60,E,,2026-06-17
CUST004398,26 - 40,EAST,BR0009,2021-12-18
CUST004399,26-40,west,BR0108,04/07/2020
CUST004400,60+, WEST ,BR0074,2018-03-12
CUST004401,60+,WEST,BR0042,2015-10-07
CUST004402,26_40,NORTH ,BR0104,20/07/2025
CUST004403, 26-40,EAST,BR0031,2015-03-22
CUST004404,18-25,NORTH ,BR0001,10/24/2016
CUST004405,41-60 ,South,BR0033,2022-08-06
CUST004406,18-25,east,BR0025,19-05-2023
CUST004407, 60+,SOUTH,BR0011,2015-12-07
CUST004408, 60+,NORTH,BR0106,06-07-2017
CUST004409, 26-40,EAST,BR0065,04/12/2019
CUST004410, 26-40,east,BR0057,2023-11-23
CUST004411,26-40,S,BR0047,2016-01-23
CUST004412,26 - 40,North,BR0007,09-12-2022
CUST004413,60+,N,BR0035,2020-06-03
CUST004414,60+,WEST,BR0024,26-02-2016
CUST004415,60+,north,BR0020,23/01/2016
CUST004416, 18-25 ,east,BR0112,2017-03-08
CUST004417,26-40,west,BR0056,2023-01-28
CUST004418, 18-25 ,EAST ,BR0063,06-09-2025
CUST004419, 18-25 ,East,BR0113,2019-04-12
CUST004420,60+,North,BR0117,2021-12-02
CUST004421,26-40,N,BR0056,2017-12-30
CUST004422,18-25,SOUTH,BR0069,04/19/2023
CUST004423,18-25,South,BR0024,10/06/2018
CUST004424, 60+,north,BR0006,11/04/2022
CUST004425, 26-40,west,BR0007,2021-01-17
CUST004426,41_60,NORTH ,BR0117,23/05/2017
CUST004427,18-25,north,BR0053,2022-08-26
CUST004428,18-25,west,BR0019,2023-02-13
CUST004429,41-60,West,BR0103,25-11-2022
CUST004430,26-40,South,BR0072,2019-02-20
CUST004431,41-60 ,WEST,BR0114,2024-01-22
CUST004432,18 - 25,South,BR0047,2019-06-02
CUST004433,18_25, SOUTH,BR0061,2019-04-18
CUST004434, 26-40,NORTH ,BR0010,19-02-2024
CUST004435,41-60 ,East,BR0082,2026-02-11
CUST004436,41_60,West,BR0020,2025-12-04
CUST004437, 60+,NORTH ,BR0115,2018-05-08
CUST004438, 18-25 ,east,BR0115,2017-05-05
CUST004439,60+,EAST,BR0055,2025-02-15
CUST004440,60+,north,BR0028,03/11/2022
CUST004441,41_60,EAST ,BR0014,2016-09-19
CUST004442,26_40,EAST,BR0012,2026-01-08
CUST004443,18_25,EAST ,BR0085,2017-04-12
CUST004444,41-60 ,east,BR0025,2023-08-09
CUST004445,60+,WEST,BR0067,2016-07-15
CUST004446,26_40,SOUTH,BR0078,28-12-2021
CUST004447,,NORTH,BR0001,15-10-2017
CUST004448, 18-25 ,SOUTH,BR0064,10/02/2018
CUST004449,26-40, SOUTH,BR0042,04/12/2018
CUST004450,18-25,EAST ,BR0027,19/05/2024
CUST004451,41-60,north,BR0073,05/11/2021
CUST004452,41-60 ,East,BR0082,28-07-2015
CUST004453,60+,north,BR0084,2023-09-04
CUST004454,18 - 25,EAST ,BR0007,05-07-2018
CUST004455,26_40,West,BR0083,2019-04-01
CUST004456, 60+,S,BR0041,2018-10-01
CUST004457,60+,East,BR0080,2023-03-20
CUST004458,41_60, SOUTH,BR0055,
CUST004459,26-40,South,BR0120,29/12/2022
CUST004460,41-60,E,BR0102,09/06/2022
CUST004461, 26-40,S,BR0047,2019-10-29
CUST004462,41 - 60,East,BR0046,05/06/2021
CUST004463,18_25,south,BR0046,2017-05-13
CUST004464,18-25,North,BR0014,08/02/2022
CUST004465,18_25,South,BR0072,11/14/2020
CUST004466,60+,West,BR0034,2017-05-21
CUST004467,41-60, WEST ,BR0057,22/09/2015
CUST004468,18 - 25,North,BR0069,03-12-2018
CUST004469,41-60,W,BR0027,2019-03-23
CUST004470,41_60,West,BR0091,2022-08-23
CUST004471,60_plus,,BR0024,2021-05-17
CUST004472,26-40,W,BR0011,21-10-2025
CUST004473, 60+,S,BR0073,06-07-2021
CUST004474,60+,South,BR0011,2015-10-23
CUST004475,41-60,E,BR0116,2025-02-28
CUST004476,26_40, WEST ,BR0065,11/04/2023
CUST004477,41-60,West,BR0008,14/12/2022
CUST004478,41 - 60,West,BR0120,05-07-2021
CUST004479,41-60,NORTH,BR0088,2018-03-24
CUST004480, 18-25 ,E,BR0058,2021-09-18
CUST004481,26-40,east,BR0013,2024-09-19
CUST004482, 18-25 ,N,BR0035,2017-08-03
CUST004483,41 - 60,north,BR0072,06-06-2020
CUST004484,41 - 60,West,BR0033,2024-03-28
CUST004485,41 - 60,south,BR0077,2021-06-27
CUST004486,18_25,East,BR0031,2023-12-23
CUST004487,26_40,W,BR0003,2017-04-16
CUST004488,60_plus,East,BR0069,2015-01-14
CUST004489, 60+,West,BR0117,19-02-2022
CUST004490,41 - 60,NORTH ,BR0086,2020-05-13
CUST004491,60+, SOUTH,BR0118,2023-04-01
CUST004492,26-40,East,,2019-03-07
CUST004493,60+,EAST,BR0116,2023-01-01
CUST004494, 26-40,East,BR0084,15/10/2021
CUST004495,18-25,E,BR0010,2022-09-07
CUST004496,60_plus, SOUTH,BR0113,14-11-2016
CUST004497,26-40,South,BR0042,22-06-2026
CUST004498, 60+,E,BR0046,05/19/2020
CUST004499,26-40,WEST,BR0050,2021-06-20
CUST004500,18-25,south,br0059,24/02/2025
CUST004501,60+,North,BR0074,16-05-2015
CUST004502,60+,west,BR0120,02/10/2024
CUST004503,41-60, WEST ,BR0099,27-09-2025
CUST004504,26_40,,BR0101,2019-12-13
CUST004505,26-40,North,BR0054,2023-08-19
CUST004506,41-60 ,EAST,BR0059,29-04-2024
CUST004507,41-60 , SOUTH,BR0054,07/15/2018
CUST004508,41 - 60,EAST,BR0073,08-04-2023
CUST004509,26-40,W,BR0117,2015-12-21
CUST004510,18 - 25,south,BR0062,2016-08-06
CUST004511,60+,South,BR0081,31-05-2022
CUST004512, 26-40,NORTH ,BR0026,03-05-2023
CUST004513, 26-40,EAST,BR0016,24/02/2026
CUST004514, 26-40,W,BR0071,10/24/2024
CUST004515,,East,BR0099,2024-02-26
CUST004516,41-60 ,west,BR0115,2023-07-28
CUST004517,41-60 ,N,BR0057,2026-07-12
CUST004518, 18-25 ,S,BR0038,09/08/2017
CUST004519, 60+,SOUTH,BR0001,09-04-2021
CUST004520,41-60, SOUTH,BR0108,2015-02-18
CUST004521,41-60,WEST,BR0076,29/02/2024
CUST004522, 18-25 ,EAST,BR0084,2020-05-24
CUST004523,18 - 25,EAST,BR0061,17/04/2024
CUST004524,41-60,south,BR0102,16/11/2016
CUST004525, 60+,NORTH ,BR0100,2026-03-23
CUST004526,26-40,NORTH,BR0114,04/07/2017
CUST004527,41 - 60,N,BR0011,2016-03-11
CUST004528,26-40,East,BR0082,2026-06-04
CUST004529,18-25,North,BR0044,2023-12-14
CUST004530,18-25,W,BR0060,27/02/2021
CUST004531,60+,S,BR0064,2016-01-10
CUST004532,41_60,N,BR0067,20-07-2017
CUST004533,26-40,north,BR0003,25-07-2023
CUST004534,41-60,West,BR0120,06/24/2015
CUST004535, 60+,South,BR0001,2023-03-02
CUST004536,18-25, WEST ,BR0001,12-09-2023
CUST004537,41_60,SOUTH,BR0067,2016-08-03
CUST004538, 60+,east,BR0008,2021-12-07
CUST004539,18-25,West,BR0052,2016-09-01
CUST004540,41-60 ,EAST,BR0090,2015-08-23
CUST004541,60_plus,West,BR0018,21/02/2023
