transaction_id,customer_id,payment_channel,transaction_amount,transaction_status,transaction_timestamp
TXN0003090,CUST004385,NEFT,648.4,FAILED,2026-06-08 16:35:54
TXN0003091,CUST002934,Imps,449.44,Success,2026-03-28 23:24:38
TXN0003092,CUST004628,NEFT,772.55,Success,07-03-2026 10:16
TXN0003093,CUST002240,upi,424.94,failed,2026-06-15 23:30:19
TXN0003094,CUST000480,NEFT,364.95,SUCCESS,07/30/2026 03:06 PM
TXN0003095,CUST002532,IMPS,542.49,success,2026-06-01 00:53:06
TXN0003096,CUST002839,neft,4741.4,SUCCESS,13/03/2026 14:50:59
TXN0003097,CUST005161,BILL_PAY,Rs.372.87,SUCCESS,2026-07-21 06:07:44
TXN0003098,CUST001523,BILL_PAY,2486.87,SUCCESS,2026-01-01 09:15:14
TXN0003099,CUST001556,BILL_PAY,734.6,Success,2026-04-09 08:33:09
TXN0003100,CUST005060,UPI,695.16,Success,2026-02-16 04:33:19
TXN0003101,CUST002525,imps,781.33,SUCCESS,2026-04-10 02:02:50
TXN0003102,CUST002175,Bill_Pay,1112.11,success,2026-02-14 13:08:39
TXN0003103,CUST003914,,406.17,success,29-01-2026 09:53
TXN0003104,CUST002495,IMPS,2266.4,SUCCESS,2026-04-18 08:35:24
TXN0003105,CUST004982,NEFT,1115.47,Success,15-04-2026 02:57
TXN0003106,CUST002812,imps,143.91,SUCCESS,2026-06-21 02:36:12
TXN0003107,CUST001488,IMPS,47.79,Success,2026-01-25 16:04:02
TXN0003108,CUST000936,BILL_PAY,4534.02,SUCCESS,2026-05-21 14:50:46
TXN0003109,CUST001380,upi,811.18,Failed,2026-07-08 00:19:47
TXN0003110,CUST004193,Imps,126.67,Success,2026-06-12 15:19:48
TXN0003111,CUST000633,NEFT,372.28,SUCCESS,2026-07-03 18:35:45
TXN0003112,CUST004759,upi,1826.46,success,19-01-2026 09:42
TXN0003113,CUST000457,NEFT,506.47,failed,2026-02-07 20:29:44
TXN0003114,CUST005034,imps,561.1,SUCCESS,16/03/2026 00:23:55
TXN0003115,CUST000585,UPI,1429.57,Success,14/01/2026 06:43:04
TXN0003116,CUST003957,IMPS,907.35,SUCCESS,2026-01-18 22:04:07
TXN0003117,CUST001315,UPI,-1218.65,SUCCESS,2026-03-23 12:16:09
TXN0003118,CUST000194,Bill_Pay,1410.71,success,23-02-2026 12:05
TXN0003119,CUST004174,BILL_PAY,271.75,Success,2026-06-14 11:43:32
TXN0003120,CUST003661,NEFT,300.71,SUCCESS,29-07-2026 09:21
TXN0003121,CUST000174,Bill_Pay,238.03,Success,30-04-2026 03:03
TXN0003122,CUST002923,imps,319.27,Failed,24/01/2026 23:31:43
TXN0003123,CUST000716,neft,536.41,Success,03/07/2026 09:39:04
TXN0003124,CUST003801,IMPS,582.89,success,2026-07-04 11:46:58
TXN0003125,CUST003618,BILL PAY,"Rs.3,224.75",timed_out,2026-04-12 04:39:51
TXN0003126,CUST000442,UPI,856.28,SUCCESS,2026-01-23 08:06:52
TXN0003127,CUST000475,Imps,548.67,success,2026-06-07 21:50:50
TXN0003128,CUST000523,NEFT,13374.17,timed_out,2026-01-06 18:08:14
TXN0003129,CUST003273,Neft,187.4,SUCCESS,2026-06-16 22:17:22
TXN0003130,CUST001893,Upi,435.1,success,14-01-2026 18:37
TXN0003131,CUST001893,NEFT,5049.41,SUCCESS,2026-04-01 11:52:05
TXN0003132,CUST000074,upi,4934.01,success,03/01/2026 01:34 AM
TXN0003133,CUST002978,IMPS,429.11,SUCCESS,2026-07-16 12:26:32
TXN0003134,CUST004489,UPI,89.53,success,2026-07-16 17:36:44
TXN0003135,CUST004586,upi,368.58,success,2026-05-11 12:14:55
TXN0003136,CUST001314,neft,"Rs.3,273.67",Success,2026-06-28 10:47:07
TXN0003137,CUST000123,BILL_PAY,540.69,Success,03/03/2026 22:14:53
TXN0003138,CUST002093,NEFT,1431.41,SUCCESS,09-02-2026 19:28
TXN0003139,CUST000128,NEFT,616.29,failed,2026-01-08 22:31:29
TXN0003140,CUST002709,Bill_Pay,116.62,SUCCESS,10-01-2026 05:59
TXN0003141,CUST002115,Neft,Rs.642.23,SUCCESS,22-05-2026 11:52
TXN0003142,CUST004548,UPI,1686.04,Success,19-04-2026 22:30
TXN0003143,CUST004585,UPI,314.38,Failed,2026-06-17 00:17:31
TXN0003144,CUST000892,Imps,1630.07,failed,24-06-2026 07:30
TXN0003145,CUST001033,BILL PAY,690.76,Success,02/08/2026 02:19 AM
TXN0003146,CUST000116,bill_pay,1522.47,Success,2026-01-21 17:58:56
TXN0003147,CUST001704,Neft,923.1,success,04-06-2026 09:10
TXN0003148,CUST004649,NEFT,200.77,Success,2026-06-18 17:24:36
TXN0003149,CUST004342,Imps,440.15,Success,05/29/2026 11:05 PM
TXN0003150,CUST002360,BILL_PAY,424.35,SUCCESS,2026-02-17 13:35:46
TXN0003151,CUST002026,IMPS,298.34,Success,2026-02-16 06:15:16
TXN0003152,CUST000724,BILL_PAY,838.87,SUCCESS,11-02-2026 17:18
TXN0003153,CUST004866,Imps,6504.97,,31/01/2026 16:05:35
TXN0003154,CUST001435,UPI,,SUCCESS,2026-06-27 15:49:03
TXN0003155,CUST001742,UPI,2700.01,Success,24-04-2026 06:46
TXN0003156,CUST000952,IMPS,279.01,SUCCESS,2026-05-13 11:59:40
TXN0003157,CUST002351,UPI,2761.07,SUCCESS,2026-04-22 12:23:11
TXN0003158,CUST004601,upi,4223.37,SUCCESS,2026-07-29 22:32:46
TXN0003159,CUST005103,Bill_Pay,269.18,SUCCESS,2026-04-09 23:05:54
TXN0003160,CUST003226,BILL PAY,1052.77,success,19-04-2026 13:51
TXN0003161,CUST005183,NEFT,1087.16,SUCCESS,2026-05-13 22:16:48
TXN0003162,CUST001748,BILL_PAY,477.23,SUCCESS,2026-01-04 11:38:05
TXN0003163,CUST002762,Imps,762.1,SUCCESS,2026-04-11 01:36:03
TXN0003164,CUST001169,bill_pay,"Rs.1,153.77",SUCCESS,07/01/2026 09:50:45
TXN0003165,CUST002836,Imps,514.58,success,2026-01-24 23:26:25
TXN0003166,CUST000958,NEFT,2131.07,Failed,2026-02-26 14:25:02
TXN0003167,CUST000370,Bill_Pay,144.73,Success,2026-05-18 20:11:38
TXN0003168,CUST003135,BILL PAY,422.3,Failed,07-05-2026 04:03
TXN0003169,CUST001725,IMPS,1467.68,failed,06/05/2026 20:33:47
TXN0003170,CUST002927,UPI,"Rs.5,540.36",success,14/05/2026 21:24:24
TXN0003171,CUST001432,NEFT,"2,313.06",SUCCESS,10/06/2026 22:40:11
TXN0003172,CUST000010,NEFT,743.81,Success,20-05-2026 11:18
TXN0003173,CUST004913,neft,543.45,SUCCESS,2026-04-07 18:45:13
TXN0003174,CUST003915,NEFT,449.79,failed,15-04-2026 01:50
TXN0003175,CUST004503,UPI,452.84,success,2026-03-30 08:00:28
TXN0003176,CUST003520,BILL_PAY,78.63,SUCCESS,2026-01-03 06:32:42
TXN0003177,CUST003480,UPI,5213.93,FAILED,2026-04-18 02:25:24
TXN0003178,CUST000886,IMPS,591.68,Success,13-07-2026 23:13
TXN0003179,CUST003027,Upi,-251.37,Failed,2026-04-21 22:50:02
TXN0003180,CUST002879,imps,1032.95,success,11-02-2026 03:52
TXN0003181,CUST000845,IMPS,273.53,FAILED,09-04-2026 21:46
TXN0003182,CUST005005,Imps,1877.67,success,2026-01-01 14:48:24
TXN0003183,CUST004797,Neft,260.05,Success,20-06-2026 02:46
TXN0003184,CUST001959,bill_pay,"1,553.77",success,2026-03-08 17:34:58
TXN0003185,CUST004689,IMPS,442.43,Timed_Out,2026-04-02 04:03:22
TXN0003186,CUST002391,Neft,878.25,failed,24/05/2026 11:36:39
TXN0003187,CUST005074,Imps,1709.04,Success,12-05-2026 20:45
TXN0003188,CUST002511,NEFT,339.86,SUCCESS,30-04-2026 18:41
TXN0003189,CUST002606,BILL_PAY,1656.74,SUCCESS,2026-04-10 17:54:16
TXN0003190,CUST003231,BILL PAY,82.14,success,2026-05-18 14:52:16
TXN0003191,CUST003662,NEFT,3779.53,success,2026-02-28 06:24:35
TXN0003192,CUST002996,neft,2051.59,SUCCESS,12-06-2026 16:27
TXN0003193,CUST000709,BILL_PAY,568.44,Success,09-05-2026 15:15
TXN0003194,CUST001931,Neft,"Rs.2,575.73",success,22/07/2026 10:48:52
TXN0003195,CUST004267,IMPS,2235.74,Success,07/31/2026 11:37 AM
TXN0003196,CUST002757,BILL PAY,630.66,SUCCESS,2026-05-07 11:51:22
TXN0003197,CUST002504,Neft,622.83,TIMED_OUT,06-01-2026 03:42
TXN0003198,CUST002730,NEFT,219.88,success,2026-02-27 04:14:53
TXN0003199,CUST003650,NEFT,671.04,success,2026-07-14 17:46:54
TXN0003200,CUST002835,Imps,112.81,SUCCESS,2026-05-04 09:08:05
TXN0003201,CUST002182,Imps,1529.52,SUCCESS,2026-06-24 13:41:06
TXN0003202,CUST003391,NEFT,1571.69,failed,2026-02-18 16:48:03
TXN0003203,CUST004717,IMPS,83.4,success,28-01-2026 20:35
TXN0003204,CUST003398,Bill_Pay,"Rs.3,296.65",SUCCESS,2026-04-06 06:18:39
TXN0003205,CUST000207,NEFT,308.17,Success,2026-01-13 20:00:47
TXN0003206,CUST002691,UPI,19716.22,SUCCESS,2026-06-04 20:02:48
TXN0003207,CUST004601,BILL PAY,825.13,success,07/04/2026 07:03:15
TXN0003208,CUST001302,neft,3341.51,Success,2026-05-06 06:33:37
TXN0003209,CUST001144,IMPS,212.42,success,2026-02-27 21:34:45
TXN0003210,CUST002312,NEFT,441.34,SUCCESS,2026-05-29 19:38:20
TXN0003211,CUST001454,Neft,337.97,success,2026-06-07 11:28:35
TXN0003212,CUST002661,UPI,110.74,success,2026-01-15 16:04:00
TXN0003213,CUST001536,Imps,145.22,success,2026-03-18 17:26:59
TXN0003214,CUST003324,imps,543.53,Success,2026-03-30 21:59:40
TXN0003215,CUST003096,UPI,Rs.990.27,SUCCESS,20-02-2026 05:35
TXN0003216,CUST004834,UPI,,SUCCESS,2026-01-05 07:23:51
TXN0003217,CUST002260,imps,411.63,FAILED,2026-07-22 00:54:32
TXN0003218,CUST002644,BILL PAY,272.0,TIMED_OUT,24-05-2026 00:05
TXN0003219,CUST004192,NEFT,586.42,SUCCESS,2026-05-19 18:24:35
TXN0003220,CUST004655,NEFT,1387.62,SUCCESS,2026-07-07 08:05:34
TXN0003221,CUST001327,Upi,713.4,success,2026-01-03 20:30:53
TXN0003222,CUST002481,Upi,322.26,Success,2026-05-20 23:52:52
TXN0003223,CUST001380,Neft,2139.81,success,2026-06-12 18:27:50
TXN0003224,CUST002884,neft,951.99,Success,10/02/2026 01:44:54
TXN0003225,CUST003276,neft,738.35,Success,21/07/2026 03:08:34
TXN0003226,CUST003530,UPI,191.83,success,2026-03-02 20:53:29
TXN0003227,CUST003261,NEFT,1859.54,SUCCESS,2026-05-14 23:09:10
TXN0003228,CUST003106,imps,1072.4,Success,26/01/2026 05:59:04
TXN0003229,CUST004892,BILL PAY,1142.07,SUCCESS,2026-01-17 17:19:23
TXN0003230,CUST000970,Upi,485.85,SUCCESS,30-01-2026 11:08
TXN0003231,CUST000071,Imps,395.18,SUCCESS,2026-06-18 09:42:30
TXN0003232,CUST004864,imps,"5,253.17",success,2026-01-28 23:08:37
TXN0003233,CUST002745,Neft,388.56,Success,2026-06-06 04:54:55
TXN0003234,CUST003707,IMPS,,SUCCESS,20-07-2026 08:03
TXN0003235,CUST001307,Imps,Rs.782.92,Success,2026-05-06 02:46:30
TXN0003236,CUST003405,Neft,624.53,Success,2026-03-21 08:40:41
TXN0003237,CUST004638,Neft,2269.72,SUCCESS,07/02/2026 10:25 PM
TXN0003238,CUST004611,BILL_PAY,529.25,Success,2026-04-12 07:21:21
TXN0003239,CUST004206,imps,"Rs.1,333.04",Success,25/03/2026 19:53:20
TXN0003240,CUST002149,BILL_PAY,3620.73,SUCCESS,23-01-2026 04:43
TXN0003241,CUST001221,Neft,998.28,SUCCESS,18-01-2026 09:55
TXN0003242,CUST003623,IMPS,202.13,success,2026-05-09 11:17:28
TXN0003243,CUST002882,BILL_PAY,79.61,failed,2026-02-08 14:50:48
TXN0003244,CUST002725,NEFT,,SUCCESS,2026-03-19 06:15:31
TXN0003245,CUST000491,Upi,,success,03/25/2026 04:30 PM
TXN0003246,CUST002260,bill_pay,847.88,SUCCESS,15-07-2026 10:34
TXN0003247,CUST004793,upi,629.98,success,03/12/2026 08:25 PM
TXN0003248,CUST004319,UPI,151.45,SUCCESS,2026-07-08 12:03:07
TXN0003249,CUST003637,NEFT,525.87,SUCCESS,2026-06-11 10:19:31
TXN0003250,CUST000242,Neft,190.43,Failed,07/03/2026 07:33 AM
TXN0003251,CUST000362,bill_pay,356.95,success,07/14/2026 12:50 PM
TXN0003252,CUST001586,Upi,1851.67,SUCCESS,10/01/2026 06:43:56
TXN0003253,CUST004651,Bill_Pay,689.05,success,17-03-2026 17:33
TXN0003254,CUST004089,NEFT,1236.42,Success,2026-02-22 13:30:37
TXN0003255,CUST002078,NEFT,756.46,success,
TXN0003256,CUST002059,UPI,453.68,FAILED,2026-02-23 09:53:26
TXN0003257,CUST000592,Bill_Pay,850.73,success,2026-01-04 09:08:09
TXN0003258,CUST000952,Upi,94.82,SUCCESS,2026-06-23 01:12:18
TXN0003259,CUST002443,Bill_Pay,1536.26,SUCCESS,2026-02-12 21:09:21
TXN0003260,CUST004863,upi,243.88,success,2026-04-18 09:54:48
TXN0003261,CUST001477,BILL_PAY,1144.22,Failed,2026-02-09 07:25:13
TXN0003262,CUST003764,UPI,433.91,SUCCESS,17/07/2026 20:08:44
TXN0003263,CUST004393,BILL_PAY,151.56,success,2026-07-31 03:13:03
TXN0003264,CUST002576,UPI,292.54,SUCCESS,23-05-2026 16:57
TXN0003265,CUST001987,BILL PAY,1151.46,FAILED,2026-02-01 15:27:21
TXN0003266,CUST003901,Neft,8249.15,SUCCESS,11-01-2026 05:13
TXN0003267,CUST001490,Upi,585.01,SUCCESS,2026-03-24 16:07:29
TXN0003268,CUST004504,imps,6841.04,SUCCESS,2026-03-31 21:43:06
TXN0003269,CUST001954,BILL_PAY,94.57,success,12/05/2026 02:29:40
TXN0003270,CUST004378,UPI,32.86,FAILED,07-04-2026 03:29
TXN0003271,CUST003151,UPI,472.57,success,18/01/2026 17:24:55
TXN0003272,CUST004483,Imps,585.56,SUCCESS,2026-03-31 10:29:10
TXN0003273,CUST001233,UPI,1226.78,Timed_Out,2026-04-07 00:49:24
TXN0003274,CUST001384,bill_pay,305.14,failed,2026-02-17 17:33:39
TXN0003275,CUST003381,BILL_PAY,947.93,Success,2026-04-26 21:25:44
TXN0003276,CUST001618,NEFT,499.76,success,24-06-2026 12:10
TXN0003277,CUST003315,BILL_PAY,2731.54,SUCCESS,2026-03-30 10:11:01
TXN0003278,CUST000125,Upi,783.75,SUCCESS,2026-05-04 04:07:19
TXN0003279,CUST005166,BILL_PAY,17045.36,SUCCESS,2026-02-04 22:35:16
TXN0003280,CUST004615,neft,504.32,failed,2026-07-12 22:47:24
TXN0003281,CUST000546,UPI,2499.54,success,08/05/2026 23:38:16
TXN0003282,CUST004751,neft,3753.08,success,10-04-2026 05:24
TXN0003283,CUST003600,Bill_Pay,35.79,SUCCESS,21-05-2026 22:57
TXN0003284,CUST002764,Imps,1511.71,SUCCESS,17/07/2026 16:11:21
TXN0003285,CUST002818,upi,148.45,TIMEDOUT,04/08/2026 11:55 AM
TXN0003286,CUST003792,UPI,483.82,SUCCESS,16-04-2026 20:50
TXN0003287,CUST001498,neft,174.55,SUCCESS,2026-03-03 08:53:45
TXN0003288,CUST000790,IMPS,2796.97,timed_out,2026-02-12 06:40:05
TXN0003289,CUST002419,Neft,324.97,SUCCESS,2026-03-14 20:33:47
TXN0003290,CUST000310,UPI,-89.18,success,01/07/2026 23:09:59
TXN0003291,CUST003894,Neft,806.5,Success,
TXN0003292,CUST004267,imps,-3410.31,SUCCESS,2026-06-25 23:17:39
TXN0003293,CUST001034,neft,177.01,success,13/03/2026 16:06:14
TXN0003294,CUST002108,Upi,1780.53,SUCCESS,2026-03-13 22:04:25
TXN0003295,CUST004763,NEFT,67.65,Success,2026-07-11 03:37:52
TXN0003296,CUST000758,upi,3764.22,Success,2026-05-04 03:07:59
TXN0003297,CUST004493,NEFT,1022.51,Success,2026-07-03 07:10:03
TXN0003298,CUST001362,Bill_Pay,158.24,SUCCESS,21-03-2026 03:32
TXN0003299,CUST000016,IMPS,1580.03,Success,2026-07-14 22:22:07
TXN0003300,CUST002452,Upi,345.77,Success,10/05/2026 18:26:16
TXN0003301,CUST000004,IMPS,220.14,SUCCESS,2026-03-10 11:07:38
TXN0003302,CUST002926,Neft,337.49,SUCCESS,2026-04-08 20:53:54
TXN0003303,CUST002351,Neft,-1386.86,SUCCESS,29-07-2026 09:13
TXN0003304,CUST000874,IMPS,205.55,SUCCESS,06-03-2026 08:17
TXN0003305,CUST002836,Neft,46.14,Success,22/01/2026 04:42:55
TXN0003306,CUST001973,bill_pay,357.21,SUCCESS,2026-07-10 20:44:00
TXN0003307,CUST002809,Neft,2957.46,SUCCESS,18-03-2026 13:11
TXN0003308,CUST004508,UPI,2903.4,SUCCESS,2026-01-08 14:03:29
TXN0003309,CUST004306,upi,336.96,SUCCESS,2026-02-20 22:14:32
TXN0003310,CUST004151,UPI,323.83,FAILED,2026-03-13 04:46:22
TXN0003311,CUST001979,Upi,302.31,SUCCESS,2026-06-23 00:50:34
TXN0003312,CUST003876,bill_pay,287.94,SUCCESS,2026-04-06 08:22:20
TXN0003313,CUST004614,bill_pay,310.24,success,2026-02-21 00:32:27
TXN0003314,CUST003984,Imps,,SUCCESS,2026-05-31 16:08:49
TXN0003315,CUST001427,BILL PAY,"Rs.3,057.27",SUCCESS,14-06-2026 20:27
TXN0003316,CUST004341,Neft,205.19,Success,2026-07-30 20:19:58
TXN0003317,CUST004100,NEFT,249.41,SUCCESS,2026-06-29 05:30:37
TXN0003318,CUST002606,,978.04,success,2026-01-04 02:07:40
TXN0003319,CUST004052,NEFT,1490.33,Failed,26/04/2026 02:26:29
TXN0003320,CUST004323,UPI,109.88,timed_out,28-02-2026 04:19
TXN0003321,CUST002006,upi,112.78,Success,2026-07-17 08:18:43
TXN0003322,CUST000374,IMPS,,Success,02/05/2026 08:43:42
TXN0003323,CUST004042,bill_pay,43.85,FAILED,2026-02-12 14:20:29
TXN0003324,CUST002512,Neft,436.62,SUCCESS,01/08/2026 07:34 PM
TXN0003325,CUST004932,IMPS,124.1,SUCCESS,2026-01-05 08:58:37
TXN0003326,CUST001784,UPI,107.3,SUCCESS,2026-05-01 08:50:24
TXN0003327,CUST000939,BILL_PAY,100.95,Success,2026-02-27 13:10:49
TXN0003328,CUST003322,BILL PAY,2435.28,Success,19/01/2026 18:10:14
TXN0003329,CUST004285,UPI,695.79,SUCCESS,03-04-2026 11:02
TXN0003330,CUST003894,Neft,2465.54,success,2026-04-03 01:24:36
TXN0003331,CUST004363,IMPS,554.26,Success,2026-07-21 10:13:25
TXN0003332,CUST002319,IMPS,2373.62,Success,2026-01-12 19:24:11
TXN0003333,CUST000248,bill_pay,538.42,SUCCESS,2026-03-13 11:27:19
TXN0003334,CUST002631,NEFT,20.5,Success,2026-03-26 08:25:11
TXN0003335,CUST000394,Imps,1220.34,Success,2026-03-28 17:41:37
TXN0003336,CUST003004,IMPS,599.42,SUCCESS,04/07/2026 07:33 AM
TXN0003337,CUST001927,IMPS,501.74,SUCCESS,2026-05-08 23:50:36
TXN0003338,CUST001830,BILL_PAY,227.64,SUCCESS,2026-07-04 08:15:30
TXN0003339,CUST002277,IMPS,"1,443.85",success,2026-07-14 08:58:48
TXN0003340,CUST000720,bill_pay,177.89,SUCCESS,06/01/2026 21:37:18
TXN0003341,CUST003368,upi,1440.79,SUCCESS,2026-07-19 11:24:09
TXN0003342,CUST000079,NEFT,733.91,SUCCESS,27/02/2026 10:21:11
TXN0003343,CUST004929,BILL PAY,1490.5,success,2026-03-24 02:41:04
TXN0003344,CUST002669,IMPS,812.4,TIMEDOUT,21-05-2026 15:21
TXN0003345,CUST000318,bill_pay,"2,744.04",SUCCESS,2026-01-11 11:41:39
TXN0003346,CUST004276,neft,1079.15,,07/02/2026 05:49:38
TXN0003347,CUST004545,bill_pay,752.58,SUCCESS,03/25/2026 05:29 PM
TXN0003348,CUST001878,imps,41.39,success,2026-02-14 11:30:24
TXN0003349,CUST000949,IMPS,"2,899.93",Success,2026-01-21 11:02:59
TXN0003350,CUST002889,NEFT,-99.81,SUCCESS,2026-06-10 02:01:23
TXN0003351,CUST000697,IMPS,136.31,success,2026-06-16 11:59:35
TXN0003352,CUST001954,Imps,1678.54,success,2026-04-16 00:12:44
TXN0003353,CUST001298,bill_pay,666.03,Success,2026-04-12 19:01:58
TXN0003354,CUST004715,NEFT,104.24,SUCCESS,03/19/2026 01:10 AM
TXN0003355,CUST000808,upi,,success,2026-04-18 07:47:14
TXN0003356,CUST000181,NEFT,2694.86,SUCCESS,2026-07-11 01:08:39
TXN0003357,CUST003040,IMPS,Rs.783.61,SUCCESS,04/14/2026 03:42 AM
TXN0003358,CUST000139,BILL_PAY,685.72,SUCCESS,28-05-2026 18:33
TXN0003359,CUST000986,UPI,281.49,SUCCESS,2026-03-12 12:02:35
TXN0003360,CUST001869,Upi,1757.26,SUCCESS,2026-02-19 18:55:12
TXN0003361,CUST002901,IMPS,573.77,SUCCESS,2026-05-26 10:36:47
TXN0003362,CUST001132,BILL_PAY,1370.73,SUCCESS,
TXN0003363,CUST004504,Upi,-250.87,SUCCESS,2026-04-26 20:14:56
TXN0003364,CUST002764,upi,8319.5,SUCCESS,15/02/2026 23:23:35
TXN0003365,CUST000743,bill_pay,3434.74,SUCCESS,30-07-2026 13:40
TXN0003366,CUST000626,Upi,773.62,SUCCESS,29/01/2026 04:32:39
TXN0003367,CUST001185,neft,997.79,SUCCESS,2026-03-13 14:38:51
TXN0003368,CUST000440,Upi,326.79,FAILED,2026-05-30 14:51:28
TXN0003369,CUST001983,bill_pay,1514.79,Success,20/01/2026 20:58:58
TXN0003370,CUST003590,Neft,50.18,SUCCESS,2026-04-23 13:30:06
TXN0003371,CUST004149,Neft,4836.62,failed,2026-07-18 11:34:47
TXN0003372,CUST003305,Bill_Pay,1404.88,success,07-07-2026 05:12
TXN0003373,CUST002895,bill_pay,200.71,SUCCESS,19/01/2026 02:18:35
TXN0003374,CUST002825,BILL_PAY,4665.3,Success,16-05-2026 02:28
TXN0003375,CUST000633,IMPS,7256.44,success,05/06/2026 12:48:18
TXN0003376,CUST002856,BILL_PAY,1065.82,SUCCESS,2026-05-31 02:53:53
TXN0003377,CUST000547,NEFT,255.56,success,18/03/2026 01:42:17
TXN0003378,CUST000084,upi,698.62,SUCCESS,19-07-2026 16:49
TXN0003379,CUST001943,NEFT,1268.16,success,06-03-2026 11:20
TXN0003380,CUST003359,BILL_PAY,960.70,TIMED_OUT,2026-07-16 21:45:40
TXN0003381,CUST002744,imps,200.74,success,08/04/2026 21:10:59
TXN0003382,CUST000608,UPI,1239.61,Failed,21-01-2026 23:33
TXN0003383,CUST003591,Imps,"Rs.2,652.29",Success,16/02/2026 23:01:23
TXN0003384,CUST000283,UPI,154.33,success,2026-06-07 16:32:34
TXN0003385,CUST005140,IMPS,174.71,Success,26-04-2026 04:08
TXN0003386,CUST003466,Neft,311.96,SUCCESS,01/02/2026 05:34 AM
TXN0003387,CUST004194,UPI,514.41,SUCCESS,2026-05-01 07:05:12
TXN0003388,CUST001864,UPI,1816.35,Success,31/01/2026 08:19:09
TXN0003389,CUST000691,UPI,2612.55,Timed_Out,06/09/2026 05:20 PM
TXN0003390,CUST002668,IMPS,243.59,SUCCESS,2026-02-19 13:37:25
TXN0003391,CUST002544,upi,845.17,SUCCESS,2026-06-09 11:19:30
TXN0003392,CUST003598,upi,2472.58,SUCCESS,2026-02-12 17:50:55
TXN0003393,CUST003397,Imps,9084.04,failed,10-07-2026 12:34
TXN0003394,CUST001636,upi,839.83,,02/06/2026 04:13:23
TXN0003395,CUST000007,Upi,897.26,success,04-01-2026 23:42
TXN0003396,CUST000021,Imps,1073.92,SUCCESS,2026-04-16 20:21:22
TXN0003397,CUST002225,BILL_PAY,454.27,success,2026-01-10 23:51:40
TXN0003398,CUST004567,Upi,765.01,success,06/07/2026 06:37:57
TXN0003399,CUST001192,BILL PAY,62.89,success,2026-07-11 14:14:07
TXN0003400,CUST004584,NEFT,328.8,SUCCESS,04-01-2026 14:23
TXN0003401,CUST001401,BILL PAY,1215.61,SUCCESS,2026-01-12 23:02:30
TXN0003402,CUST004070,upi,228.4,Success,
TXN0003403,CUST004176,neft,1872.54,SUCCESS,24/07/2026 05:28:24
TXN0003404,CUST001173,BILL_PAY,87.01,SUCCESS,2026-05-02 07:27:01
TXN0003405,CUST001515,Neft,1779.84,Success,2026-06-09 18:17:04
TXN0003406,CUST004865,NEFT,1773.6,SUCCESS,2026-02-16 02:32:40
TXN0003407,CUST002521,neft,9343.32,SUCCESS,2026-04-14 00:25:21
TXN0003408,CUST001875,UPI,433.85,success,12-05-2026 15:49
TXN0003409,CUST004775,bill_pay,666.72,SUCCESS,28-01-2026 18:27
TXN0003410,CUST003271,IMPS,4185.78,SUCCESS,
TXN0003411,CUST002111,imps,3472.46,Failed,2026-06-29 08:05:27
TXN0003412,CUST000496,NEFT,2262.09,SUCCESS,16-04-2026 16:24
TXN0003413,CUST001079,imps,1001.71,failed,2026-06-30 04:10:36
TXN0003414,CUST004589,Neft,4025.2,Success,15-06-2026 11:43
TXN0003415,CUST003331,Imps,15841.91,success,23-02-2026 22:32
TXN0003416,CUST000202,BILL_PAY,1363.38,TIMED_OUT,2026-02-13 09:39:00
TXN0003417,CUST003672,UPI,705.70,Success,12-04-2026 17:40
TXN0003418,CUST003825,neft,1582.78,,2026-07-12 15:36:57
TXN0003419,CUST001525,Neft,825.58,success,2026-06-17 15:30:32
TXN0003420,CUST001171,BILL_PAY,479.37,SUCCESS,20/05/2026 01:03:53
TXN0003421,CUST003776,UPI,1883.01,SUCCESS,
TXN0003422,CUST002789,BILL_PAY,366.2,failed,2026-05-24 18:20:43
TXN0003423,CUST000129,NEFT,1328.41,FAILED,2026-05-13 08:21:20
TXN0003424,CUST002661,BILL_PAY,108.82,Success,2026-01-07 22:17:57
TXN0003425,CUST000102,UPI,5160.54,Success,08-03-2026 04:16
TXN0003426,CUST004033,BILL_PAY,263.75,success,2026-07-22 15:19:35
TXN0003427,CUST003343,imps,133.77,SUCCESS,04-05-2026 03:55
TXN0003428,CUST002486,Bill_Pay,3307.64,Success,13-05-2026 21:34
TXN0003429,CUST000631,BILL_PAY,4265.72,Success,2026-07-24 14:33:05
TXN0003430,CUST001997,neft,976.78,success,18-06-2026 16:19
TXN0003431,CUST001191,Upi,593.4,success,2026-05-01 05:29:02
TXN0003432,CUST004290,,446.02,Success,2026-04-29 10:50:20
TXN0003433,CUST001949,imps,913.34,Success,15/05/2026 10:17:42
TXN0003434,CUST004053,bill_pay,633.71,FAILED,2026-04-03 08:40:53
TXN0003435,CUST000326,Neft,547.17,Failed,07/12/2026 11:36 AM
TXN0003436,CUST004363,IMPS,233.82,Success,19/06/2026 00:32:54
TXN0003437,CUST003422,Imps,168.68,SUCCESS,14-05-2026 21:13
TXN0003438,CUST002179,Neft,738.76,SUCCESS,2026-03-30 04:22:39
TXN0003439,CUST003450,IMPS,879.76,FAILED,2026-02-25 17:13:10
TXN0003440,CUST001383,BILL_PAY,280.99,success,2026-04-27 18:37:36
TXN0003441,CUST004003,NEFT,328.51,SUCCESS,02/13/2026 05:01 PM
TXN0003442,CUST002723,upi,877.2,SUCCESS,2026-03-24 00:30:03
