event_id,customer_id,channel_type,action_performed,event_timestamp
EVT0003395,CUST004438,NET_BANKING, LOGOUT,11-07-2026 18:25
EVT0003396,CUST000184,MOBILE APP,VIEW_BALANCE,09-03-2026 04:24
EVT0003397,CUST002616,NET_BANKING,login,2026-02-24 13:13:02
EVT0003398,CUST003641,Mobile_App,initiate_transfer,2026-03-13 19:15:52
EVT0003399,CUST002062,MOBILE_APP,Initiate_Transfer,2026-01-15 02:21:45
EVT0003400,CUST003549,MOBILE_APP,VIEW_BALANCE,2026-06-10 09:27:50
EVT0003401,CUST004081,MOBILE_APP,VIEW_BALANCE,17-05-2026 13:15
EVT0003402,CUST003201,NET_BANKING,INITIATE_TRANSFER,20/01/2026 18:50:18
EVT0003403,CUST003459,net_banking,Logout,05-07-2026 23:25
EVT0003404,CUST000594,Mobile_App,VIEW_BALANCE,18-05-2026 18:43
EVT0003405,CUST003599,mobile_app,View_Balance,11-01-2026 20:01
EVT0003406,CUST000931,MOBILE APP,INITIATE_TRANSFER,13/06/2026 14:30:41
EVT0003407,CUST000059,mobile_app,INITIATE_TRANSFER,2026-07-24 05:23:11
EVT0003408,CUST002478,NET_BANKING,INITIATE_TRANSFER,2026-01-22 04:19:59
EVT0003409,CUST001195,Net_Banking,VIEW_BALANCE,2026-06-14 11:55:40
EVT0003410,CUST002056,MOBILE_APP,Initiate_Transfer,2026-05-05 23:42:24
EVT0003411,CUST004642,MOBILE_APP,INITIATE_TRANSFER,2026-06-02 00:20:33
EVT0003412,CUST000328,NET_BANKING,LOGOUT,2026-03-27 02:12:29
EVT0003413,CUST002651,MOBILE_APP,Login,04-01-2026 13:24
EVT0003414,CUST000655,MOBILE_APP,,2026-02-13 20:16:58
EVT0003415,CUST001046,MOBILE APP,initiate_transfer,2026-01-04 09:07:08
EVT0003416,CUST000320,NET_BANKING,initiate_transfer,2026-02-21 08:17:06
EVT0003417,CUST003081,Mobile_App,LOGIN,2026-05-28 09:15:08
EVT0003418,CUST004366,MOBILE_APP,LOGOUT,24/05/2026 08:17:44
EVT0003419,CUST003052,NET_BANKING,VIEW_BALANCE,2026-05-08 17:16:50
EVT0003420,CUST000874,Net_Banking,Initiate_Transfer,15/07/2026 01:53:32
EVT0003421,CUST003974,Net_Banking,view_balance,2026-04-22 20:19:36
EVT0003422,CUST004767,mobile_app, LOGOUT,07/06/2026 15:42:30
EVT0003423,CUST002756,MOBILE_APP,LOGIN,28-07-2026 08:48
EVT0003424,CUST001760,Net_Banking,LOGIN,2026-06-17 22:08:40
EVT0003425,CUST000706,net_banking,login,2026-06-06 19:51:19
EVT0003426,CUST000898,MOBILE_APP,View_Balance,2026-03-10 14:26:19
EVT0003427,CUST000111,Net_Banking,VIEW_BALANCE,2026-05-26 06:51:49
EVT0003428,CUST000566,MOBILE_APP,VIEW_BALANCE,01-07-2026 09:33
EVT0003429,CUST002951,MOBILE APP,VIEW_BALANCE,2026-02-24 13:07:52
EVT0003430,CUST001853,NET_BANKING,Logout,01-03-2026 09:09
EVT0003431,CUST003883,MOBILE_APP,LOGOUT,2026-04-16 12:23:13
EVT0003432,CUST001575,MOBILE APP,LOGIN,2026-02-28 12:07:02
EVT0003433,CUST000176,mobile_app,LOGIN,18-03-2026 07:12
EVT0003434,CUST003886,NET_BANKING,VIEW_BALANCE,2026-02-03 22:27:19
EVT0003435,CUST001545,MOBILE APP,LOGIN,03/01/2026 03:28:20
EVT0003436,CUST003785,net_banking,initiate_transfer,04/23/2026 03:35 AM
EVT0003437,CUST002428,NET_BANKING,login,25/02/2026 17:43:32
EVT0003438,CUST000056,MOBILE APP,initiate_transfer,06-06-2026 22:40
EVT0003439,CUST003181,NET BANKING,VIEW_BALANCE,2026-07-17 06:54:30
EVT0003440,CUST004156,NET BANKING,LOGIN,2026-05-14 09:07:34
EVT0003441,CUST003496,MOBILE_APP,login,22-04-2026 16:32
EVT0003442,CUST004510,Net_Banking,INITIATE_TRANSFER,19/03/2026 20:35:43
EVT0003443,CUST002469,MOBILE APP,VIEW_BALANCE,2026-06-21 00:55:55
EVT0003444,CUST003025,Mobile_App,Logout,2026-04-26 10:23:33
EVT0003445,CUST000123,Net_Banking,LOGIN,04/30/2026 07:41 PM
EVT0003446,CUST001737,NET BANKING,LOGOUT,2026-06-10 02:27:52
EVT0003447,CUST005124,Mobile_App,view_balance,2026-02-13 10:57:20
EVT0003448,CUST003664,,VIEW_BALANCE,25-06-2026 18:38
EVT0003449,CUST004997,mobile_app,LOGOUT,2026-07-23 20:08:49
EVT0003450,CUST004711,NET_BANKING,login,26-05-2026 00:45
EVT0003451,CUST004042,Net_Banking,INITIATE_TRANSFER,05/27/2026 07:49 AM
EVT0003452,CUST000714,NET_BANKING,initiate_transfer,2026-06-16 04:14:16
EVT0003453,CUST002957,NET BANKING,Login,16-06-2026 16:14
EVT0003454,CUST003665,MOBILE_APP,Login,29/05/2026 08:57:20
EVT0003455,CUST002236,MOBILE_APP,Initiate_Transfer,2026-01-14 18:51:45
EVT0003456,CUST000697,NET_BANKING,LOGIN,12/01/2026 01:12:27
EVT0003457,CUST000192,MOBILE_APP,view_balance,16-05-2026 15:07
EVT0003458,CUST000263,MOBILE APP,initiate_transfer,2026-01-22 02:27:50
EVT0003459,CUST004768,NET_BANKING,INITIATE_TRANSFER,2026-01-27 08:07:08
EVT0003460,CUST003802,MOBILE_APP,LOGIN,21/03/2026 06:57:05
EVT0003461,CUST001860,MOBILE_APP,initiate_transfer,2026-02-16 03:26:08
EVT0003462,CUST001989,MOBILE_APP, LOGOUT,02/09/2026 05:25 AM
EVT0003463,CUST000580,NET_BANKING,VIEW_BALANCE,2026-05-30 12:40:40
EVT0003464,CUST003698,NET_BANKING,LOGOUT,2026-05-20 03:17:32
EVT0003465,CUST005132,NET_BANKING,View_Balance,2026-01-27 13:38:19
EVT0003466,CUST001597,NET BANKING,logout,04/08/2026 03:15 PM
EVT0003467,CUST002926,NET_BANKING,LOGOUT,16/02/2026 21:04:05
EVT0003468,CUST005088,NET_BANKING,login,26-03-2026 15:59
EVT0003469,CUST001915,NET_BANKING,initiate_transfer,2026-03-24 01:24:59
EVT0003470,CUST003116,mobile_app,,2026-07-24 04:21:24
EVT0003471,CUST002442,Mobile_App,View_Balance,06/15/2026 10:32 AM
EVT0003472,CUST003946,NET_BANKING, LOGOUT,2026-05-11 12:22:52
EVT0003473,CUST003194,NET_BANKING,LOGOUT,2026-05-26 19:00:02
EVT0003474,CUST003295,Net_Banking,LOGOUT,2026-03-28 06:34:41
EVT0003475,CUST005145,MOBILE_APP,LOGIN,2026-01-26 04:32:35
EVT0003476,CUST004331,NET BANKING,Login,2026-03-18 03:17:09
EVT0003477,CUST001925,NET_BANKING,,06/13/2026 01:15 AM
EVT0003478,CUST000628,mobile_app,LOGOUT,02-04-2026 07:01
EVT0003479,CUST001525,NET BANKING,LOGIN,2026-05-17 01:39:50
EVT0003480,CUST003048,mobile_app,,2026-05-18 04:59:53
EVT0003481,CUST000262,MOBILE APP,Logout,2026-04-26 05:39:14
EVT0003482,CUST000308,MOBILE_APP,LOGIN,27-06-2026 04:35
EVT0003483,CUST004000,MOBILE_APP,Initiate_Transfer,2026-07-12 11:10:31
EVT0003484,CUST003802,net_banking,login,
EVT0003485,CUST002227,Net_Banking,INITIATE_TRANSFER,2026-06-13 17:59:46
EVT0003486,CUST000401,NET_BANKING,LOGIN ,02-05-2026 04:21
EVT0003487,CUST001162,MOBILE_APP,view_balance,2026-06-18 00:56:11
EVT0003488,CUST002478,MOBILE APP,initiate_transfer,2026-02-25 07:33:15
EVT0003489,CUST004125,Mobile_App,Login,06/09/2026 06:00 PM
EVT0003490,CUST001922,NET_BANKING,view_balance,12/07/2026 16:38:47
EVT0003491,CUST003465,NET BANKING,INITIATE_TRANSFER,12/07/2026 04:24:21
EVT0003492,CUST002338,MOBILE_APP,Logout,29-03-2026 02:18
EVT0003493,CUST004205,MOBILE_APP,LOGOUT,2026-03-08 19:08:00
EVT0003494,CUST000760,Mobile_App,LOGOUT,31-01-2026 15:09
EVT0003495,CUST004524,MOBILE_APP,VIEW_BALANCE,2026-07-19 22:14:20
EVT0003496,CUST005161,Mobile_App,View_Balance,2026-07-28 19:27:40
EVT0003497,CUST004791,NET BANKING,Initiate_Transfer,2026-06-26 21:56:42
EVT0003498,CUST004817,Net_Banking,VIEW_BALANCE,22-03-2026 17:48
EVT0003499,CUST005132,Mobile_App,Login,05-06-2026 03:05
EVT0003500,CUST001169,MOBILE APP,VIEW_BALANCE,02/28/2026 05:26 AM
EVT0003501,CUST002479,NET_BANKING,INITIATE_TRANSFER,2026-04-20 13:45:42
EVT0003502,CUST003197,MOBILE_APP,LOGIN ,31/01/2026 23:43:41
EVT0003503,CUST000327,NET_BANKING,LOGIN ,02/06/2026 15:20:32
EVT0003504,CUST002886,NET_BANKING,VIEW_BALANCE,25-04-2026 13:33
EVT0003505,CUST001619,NET_BANKING,initiate_transfer,2026-06-28 19:24:13
EVT0003506,CUST005105,NET_BANKING,login,09-02-2026 13:53
EVT0003507,CUST001802,NET BANKING,VIEW_BALANCE,23-07-2026 09:47
EVT0003508,CUST000002,Net_Banking,LOGIN,2026-04-16 20:36:30
EVT0003509,CUST002368,,INITIATE_TRANSFER,2026-03-16 13:41:54
EVT0003510,CUST001467,Net_Banking,View_Balance,2026-06-28 10:52:40
EVT0003511,CUST000932,MOBILE APP,LOGIN,23-02-2026 13:26
EVT0003512,CUST001367,net_banking,initiate_transfer,2026-07-12 06:02:21
EVT0003513,CUST003220,,login,14/02/2026 19:46:44
EVT0003514,CUST002486,NET_BANKING,LOGOUT,
EVT0003515,CUST000063,NET_BANKING,VIEW_BALANCE,03-06-2026 11:36
EVT0003516,CUST001092,NET_BANKING,Initiate_Transfer,16/07/2026 10:18:22
EVT0003517,CUST003876,MOBILE_APP,Initiate_Transfer,2026-07-14 00:42:36
EVT0003518,CUST001933,NET_BANKING,Login,05/17/2026 05:04 AM
EVT0003519,CUST000922,MOBILE_APP,initiate_transfer,11-01-2026 15:17
EVT0003520,CUST000296,Mobile_App, LOGOUT,2026-01-25 03:55:55
EVT0003521,CUST004110,Net_Banking,VIEW_BALANCE,25-05-2026 01:28
EVT0003522,CUST000350,NET_BANKING,Logout,2026-04-25 18:25:41
EVT0003523,CUST004895,MOBILE APP,,2026-05-06 13:11:09
EVT0003524,CUST002272,mobile_app,View_Balance,2026-05-12 13:38:22
EVT0003525,CUST002284,net_banking,,02/11/2026 08:44 PM
EVT0003526,CUST004204,MOBILE_APP,INITIATE_TRANSFER,2026-03-09 07:46:15
EVT0003527,CUST004529,mobile_app,LOGOUT,
EVT0003528,CUST004637,Net_Banking,VIEW_BALANCE,2026-02-03 09:16:47
EVT0003529,CUST002572,MOBILE_APP,view_balance,20-06-2026 22:58
EVT0003530,CUST001718,MOBILE_APP,view_balance,2026-03-24 20:07:03
EVT0003531,CUST001161,NET_BANKING,LOGIN ,04/17/2026 06:32 PM
EVT0003532,CUST004592,NET_BANKING,VIEW_BALANCE,
EVT0003533,CUST001622,MOBILE_APP,view_balance,2026-01-31 22:16:22
EVT0003534,CUST000899,NET_BANKING,INITIATE_TRANSFER,2026-03-15 19:03:35
EVT0003535,CUST004771,Net_Banking,View_Balance,2026-06-16 22:11:10
EVT0003536,CUST002438,MOBILE_APP,logout,04/01/2026 02:17:19
EVT0003537,CUST000607,MOBILE_APP,Initiate_Transfer,2026-07-21 19:56:44
EVT0003538,CUST004053,net_banking,LOGIN,25-03-2026 19:40
EVT0003539,CUST003375,Net_Banking,logout,2026-07-22 09:51:11
EVT0003540,CUST000945,MOBILE APP,LOGIN,2026-01-31 23:00:12
EVT0003541,CUST004434,mobile_app,LOGOUT,2026-07-04 01:55:26
EVT0003542,CUST004299,MOBILE_APP,INITIATE_TRANSFER,2026-03-06 10:56:45
EVT0003543,CUST004800,NET_BANKING,view_balance,22-02-2026 01:14
EVT0003544,CUST002193,MOBILE_APP,view_balance,27/02/2026 14:14:37
EVT0003545,CUST004803,mobile_app,logout,2026-04-18 00:52:19
EVT0003546,CUST005189,Mobile_App, LOGOUT,25-04-2026 16:34
EVT0003547,CUST005102,mobile_app,VIEW_BALANCE,05/13/2026 09:38 PM
EVT0003548,CUST004345,NET_BANKING,Logout,2026-03-19 01:05:22
EVT0003549,CUST000438,MOBILE_APP,INITIATE_TRANSFER,2026-04-23 09:51:55
EVT0003550,CUST002797,NET BANKING,logout,2026-01-25 02:41:44
EVT0003551,CUST002942,NET_BANKING,LOGIN,2026-05-10 20:45:26
EVT0003552,CUST005179,mobile_app,login,28-03-2026 23:56
EVT0003553,CUST002847,,initiate_transfer,2026-03-02 20:51:52
EVT0003554,CUST003649,MOBILE APP,INITIATE_TRANSFER,2026-04-16 07:52:40
EVT0003555,CUST000605,NET BANKING,LOGIN,2026-05-18 17:18:45
EVT0003556,CUST001622,MOBILE APP,View_Balance,2026-04-26 15:31:30
EVT0003557,CUST000414,mobile_app,View_Balance,2026-07-03 20:10:51
EVT0003558,CUST005098,Net_Banking,VIEW_BALANCE,25-02-2026 16:10
EVT0003559,CUST001971,MOBILE_APP,LOGOUT,04/17/2026 10:58 PM
EVT0003560,CUST001945,MOBILE APP,View_Balance,2026-07-03 09:20:42
EVT0003561,CUST002840,NET_BANKING,Login,08-07-2026 19:06
EVT0003562,CUST000232,NET BANKING,LOGOUT,01/07/2026 19:43:52
EVT0003563,CUST001468,Net_Banking,VIEW_BALANCE,2026-02-22 03:09:04
EVT0003564,CUST004924,Mobile_App,INITIATE_TRANSFER,07/16/2026 12:58 PM
EVT0003565,CUST002410,MOBILE APP,View_Balance,14/04/2026 18:56:05
EVT0003566,CUST004003,NET BANKING,view_balance,2026-06-15 01:04:39
EVT0003567,CUST004252,MOBILE_APP,LOGIN ,2026-06-21 17:28:05
EVT0003568,CUST003608,MOBILE_APP,View_Balance,2026-04-05 06:38:31
EVT0003569,CUST001150,MOBILE APP,Logout,18-03-2026 17:15
EVT0003570,CUST005006,MOBILE_APP,Initiate_Transfer,2026-01-18 23:08:04
EVT0003571,CUST004461,Net_Banking,LOGOUT,2026-01-30 23:00:09
EVT0003572,CUST003630,NET_BANKING,Login,2026-06-21 04:26:24
EVT0003573,CUST000560,Net_Banking,LOGOUT,2026-01-06 19:41:25
EVT0003574,CUST001860,NET BANKING,Logout,2026-04-22 01:15:01
EVT0003575,CUST002468,MOBILE_APP,logout,
EVT0003576,CUST002519,NET_BANKING,INITIATE_TRANSFER,2026-03-04 05:28:56
EVT0003577,CUST004562,,logout,12-01-2026 08:23
EVT0003578,CUST002065,Net_Banking, LOGOUT,25-04-2026 10:13
EVT0003579,CUST003619,NET BANKING,LOGIN ,27-02-2026 04:12
EVT0003580,CUST003568,MOBILE_APP,LOGIN,03-03-2026 22:28
EVT0003581,CUST004256,,INITIATE_TRANSFER,2026-03-21 03:34:14
EVT0003582,CUST005036,NET_BANKING,VIEW_BALANCE,02-06-2026 13:53
EVT0003583,CUST002179,MOBILE_APP,Logout,2026-03-01 14:06:08
EVT0003584,CUST000803,NET_BANKING,LOGOUT,02/28/2026 02:17 AM
EVT0003585,CUST002470,net_banking,View_Balance,2026-04-07 07:21:50
EVT0003586,CUST002443,NET_BANKING,INITIATE_TRANSFER,2026-03-03 06:49:58
EVT0003587,CUST003423,net_banking,View_Balance,28-02-2026 04:46
EVT0003588,CUST001033,NET BANKING,VIEW_BALANCE,2026-04-10 16:52:42
EVT0003589,CUST003781,MOBILE_APP,VIEW_BALANCE,15-05-2026 17:54
EVT0003590,CUST002333,MOBILE APP,Login,20-04-2026 07:19
EVT0003591,CUST001068,NET BANKING,INITIATE_TRANSFER,14-02-2026 03:20
EVT0003592,CUST004805,Mobile_App,VIEW_BALANCE,2026-01-07 22:30:23
EVT0003593,CUST003068,mobile_app,LOGOUT,2026-03-11 06:12:02
EVT0003594,CUST001897,Mobile_App,LOGIN ,2026-06-09 12:46:33
EVT0003595,CUST003283,Net_Banking,view_balance,05-06-2026 17:48
EVT0003596,CUST002481,NET BANKING,LOGIN,2026-01-06 16:56:59
EVT0003597,CUST001329,NET BANKING,Login,06/11/2026 04:13 PM
EVT0003598,CUST001759,NET BANKING,logout,11/02/2026 04:58:11
EVT0003599,CUST004987,Net_Banking,INITIATE_TRANSFER,06/21/2026 04:30 PM
EVT0003600,CUST000678,,LOGIN,2026-05-11 02:08:08
EVT0003601,CUST000505,net_banking,View_Balance,02/18/2026 09:15 AM
EVT0003602,CUST000524,NET BANKING,INITIATE_TRANSFER,09-07-2026 16:52
EVT0003603,CUST003293,Mobile_App,login,06/20/2026 03:01 PM
EVT0003604,CUST000982,Mobile_App,Login,2026-02-17 12:56:41
EVT0003605,CUST001330,MOBILE_APP,LOGIN ,2026-02-11 06:06:29
EVT0003606,CUST003901,Mobile_App,VIEW_BALANCE,2026-01-09 17:52:16
EVT0003607,CUST000525,MOBILE_APP,View_Balance,2026-06-13 08:31:35
EVT0003608,CUST003051,net_banking,Logout,26/06/2026 04:22:59
EVT0003609,CUST004884,Net_Banking,View_Balance,07-02-2026 17:27
EVT0003610,CUST000976,NET BANKING,view_balance,2026-04-16 17:24:19
EVT0003611,CUST004303,MOBILE_APP,INITIATE_TRANSFER,2026-05-09 06:39:11
EVT0003612,CUST002343,MOBILE APP,LOGOUT,01/16/2026 11:18 AM
EVT0003613,CUST000015,NET BANKING,LOGIN,2026-05-15 04:41:20
EVT0003614,CUST003392,net_banking,VIEW_BALANCE,2026-01-04 15:44:41
EVT0003615,CUST001759,NET_BANKING,logout,2026-07-14 15:32:21
EVT0003616,CUST002539,Net_Banking,login,03-05-2026 10:43
EVT0003617,CUST000258,NET BANKING,VIEW_BALANCE,27-06-2026 04:06
EVT0003618,CUST003545,net_banking,initiate_transfer,2026-01-03 02:43:03
EVT0003619,CUST000522,net_banking, LOGOUT,14/05/2026 02:15:28
EVT0003620,CUST003196,mobile_app,LOGOUT,2026-07-07 11:30:48
EVT0003621,CUST004131,NET_BANKING,LOGIN,17-02-2026 00:07
EVT0003622,CUST001790,MOBILE APP,logout,07/12/2026 08:37 AM
EVT0003623,CUST004702,NET_BANKING,INITIATE_TRANSFER,28/01/2026 09:52:43
EVT0003624,CUST001565,NET_BANKING,LOGIN ,2026-01-17 00:56:59
EVT0003625,CUST004430,,Logout,
EVT0003626,CUST001810,Mobile_App,view_balance,2026-02-27 04:31:20
EVT0003627,CUST001272,Net_Banking,INITIATE_TRANSFER,07-03-2026 03:38
EVT0003628,CUST005178,NET_BANKING,Login,09-06-2026 11:43
EVT0003629,CUST001396,Net_Banking,login,2026-01-29 20:55:39
EVT0003630,CUST005129,NET_BANKING,LOGOUT,06/27/2026 09:37 PM
EVT0003631,CUST002723,Mobile_App,LOGOUT,04/30/2026 04:06 PM
EVT0003632,CUST004364,MOBILE APP,initiate_transfer,23-03-2026 19:17
EVT0003633,CUST003065,NET_BANKING,initiate_transfer,2026-05-07 16:48:53
EVT0003634,CUST003807,Net_Banking,INITIATE_TRANSFER,30-03-2026 06:30
EVT0003635,CUST000695,Mobile_App,INITIATE_TRANSFER,22-03-2026 17:44
EVT0003636,CUST002836,Net_Banking,Logout,2026-07-19 22:56:55
EVT0003637,CUST004991,Mobile_App, LOGOUT,2026-02-07 04:33:06
EVT0003638,CUST000624,mobile_app,LOGOUT,2026-01-30 18:48:59
EVT0003639,CUST004341,mobile_app,LOGOUT,2026-07-05 12:42:15
EVT0003640,CUST000710,MOBILE_APP,LOGIN,2026-06-09 10:28:23
EVT0003641,CUST001316,MOBILE_APP,logout,2026-01-17 15:43:27
EVT0003642,CUST004176,Net_Banking,Initiate_Transfer,2026-02-08 03:05:49
EVT0003643,CUST004798,MOBILE_APP,INITIATE_TRANSFER,2026-07-06 15:42:57
EVT0003644,CUST004594,MOBILE APP,logout,2026-04-06 01:20:49
EVT0003645,CUST004612,NET BANKING,LOGIN,13/03/2026 22:22:47
EVT0003646,CUST002888,MOBILE_APP,LOGOUT,2026-02-19 17:42:46
EVT0003647,CUST004101,mobile_app,LOGIN,06-06-2026 05:44
EVT0003648,CUST005040,NET_BANKING,INITIATE_TRANSFER,2026-05-21 07:55:54
EVT0003649,CUST001769,MOBILE_APP,INITIATE_TRANSFER,2026-03-19 23:47:46
EVT0003650,CUST001755,NET BANKING,LOGIN,11-02-2026 06:47
EVT0003651,CUST004067,NET_BANKING,Login,10-05-2026 15:24
EVT0003652,CUST000498,mobile_app,,2026-06-06 10:01:39
EVT0003653,CUST001491,MOBILE_APP,view_balance,2026-04-28 11:06:28
EVT0003654,CUST002200,NET_BANKING,LOGIN,15-01-2026 05:21
EVT0003655,CUST003524,mobile_app,INITIATE_TRANSFER,2026-07-17 21:39:55
EVT0003656,CUST002295,NET_BANKING,LOGOUT,2026-04-09 14:55:28
EVT0003657,CUST002988,MOBILE_APP,VIEW_BALANCE,31/01/2026 17:01:08
EVT0003658,CUST000523,MOBILE_APP,View_Balance,06/24/2026 05:09 AM
EVT0003659,CUST004474,MOBILE APP,Initiate_Transfer,07-02-2026 01:38
EVT0003660,CUST001343,Net_Banking,LOGOUT,2026-03-24 22:58:51
EVT0003661,CUST002413,NET BANKING,,19-03-2026 03:44
EVT0003662,CUST001997,net_banking,initiate_transfer,07/01/2026 15:33:55
EVT0003663,CUST004474,net_banking,LOGIN,2026-07-18 04:19:28
EVT0003664,CUST000843,NET BANKING,LOGIN,19-01-2026 04:38
EVT0003665,CUST004191,Net_Banking,initiate_transfer,2026-01-09 02:12:18
EVT0003666,CUST001297,MOBILE APP,VIEW_BALANCE,2026-04-21 00:53:44
EVT0003667,CUST002336,NET_BANKING,VIEW_BALANCE,28-07-2026 04:22
EVT0003668,CUST001555,NET BANKING,LOGIN ,27/06/2026 17:54:23
EVT0003669,CUST004649,net_banking,initiate_transfer,2026-02-26 06:01:21
EVT0003670,CUST004692,mobile_app,LOGIN ,2026-02-14 17:33:16
EVT0003671,CUST003899,Net_Banking,View_Balance,2026-06-03 12:25:35
EVT0003672,CUST001508,MOBILE APP,logout,2026-07-12 21:38:20
EVT0003673,CUST002938,NET_BANKING,Login,31-01-2026 20:13
EVT0003674,CUST003558,MOBILE_APP,VIEW_BALANCE,2026-02-27 17:08:32
EVT0003675,CUST000824,NET_BANKING,Login,2026-07-30 06:39:33
EVT0003676,CUST003404,MOBILE_APP,logout,2026-06-24 04:20:09
EVT0003677,CUST003045,,logout,2026-05-12 21:32:13
EVT0003678,CUST000430,net_banking,Logout,
EVT0003679,CUST001039,mobile_app,LOGOUT,2026-06-19 21:23:53
EVT0003680,CUST000942,MOBILE_APP,Initiate_Transfer,04-05-2026 23:18
EVT0003681,CUST003635,NET_BANKING,VIEW_BALANCE,2026-06-24 09:33:44
EVT0003682,CUST004481,MOBILE_APP,INITIATE_TRANSFER,2026-03-19 04:35:43
EVT0003683,CUST001141,Mobile_App,INITIATE_TRANSFER,25-01-2026 03:31
EVT0003684,CUST003887,NET BANKING,Initiate_Transfer,14/07/2026 15:38:10
EVT0003685,CUST001467,MOBILE APP,Logout,09-01-2026 04:38
EVT0003686,CUST003388,mobile_app, LOGOUT,15-03-2026 04:30
EVT0003687,CUST002805,Net_Banking,VIEW_BALANCE,2026-01-17 02:30:06
EVT0003688,CUST001468,Mobile_App,view_balance,2026-07-14 20:51:00
EVT0003689,CUST001492,mobile_app,initiate_transfer,2026-02-05 01:40:50
EVT0003690,CUST004133,NET_BANKING,logout,22-01-2026 17:56
EVT0003691,CUST001736,mobile_app,logout,2026-07-04 02:32:15
EVT0003692,CUST002828,NET_BANKING,view_balance,10-01-2026 22:33
EVT0003693,CUST002019,MOBILE APP,login,05/07/2026 03:30:44
EVT0003694,CUST003672,MOBILE_APP,Initiate_Transfer,2026-07-14 22:20:25
EVT0003695,CUST002875,MOBILE_APP,LOGOUT,2026-06-20 01:48:50
EVT0003696,CUST000717,NET BANKING,login,02-07-2026 04:53
EVT0003697,CUST003067,Net_Banking,INITIATE_TRANSFER,2026-07-01 09:05:31
EVT0003698,CUST000107,net_banking,Logout,22-05-2026 19:06
EVT0003699,CUST001893,NET_BANKING,LOGIN,28-04-2026 06:11
EVT0003700,CUST002111,Net_Banking,LOGIN,2026-01-22 21:27:40
EVT0003701,CUST002003,mobile_app,login,2026-05-30 20:20:57
EVT0003702,CUST002384,net_banking,,2026-02-08 19:00:20
EVT0003703,CUST001799,mobile_app,initiate_transfer,2026-07-14 05:10:16
EVT0003704,CUST003585,net_banking,LOGIN,26/02/2026 06:55:39
EVT0003705,CUST003802,NET BANKING,INITIATE_TRANSFER,24-04-2026 01:11
EVT0003706,CUST003828,Net_Banking,VIEW_BALANCE,14-02-2026 01:51
EVT0003707,CUST000695,NET_BANKING,Logout,19/03/2026 09:52:18
EVT0003708,CUST003500,Mobile_App,LOGOUT,18-07-2026 21:16
EVT0003709,CUST002347,MOBILE APP,LOGOUT,04/04/2026 02:58 PM
EVT0003710,CUST001293,net_banking,view_balance,2026-04-24 01:24:29
EVT0003711,CUST004553,net_banking,LOGIN ,04-03-2026 16:31
EVT0003712,CUST002051,NET_BANKING,INITIATE_TRANSFER,24-02-2026 10:23
EVT0003713,CUST000481,MOBILE_APP,login,13/04/2026 20:27:07
EVT0003714,CUST000817,NET_BANKING,View_Balance,04/22/2026 09:15 AM
EVT0003715,CUST003179,NET_BANKING, LOGOUT,08/02/2026 08:36:50
EVT0003716,CUST002074,NET_BANKING,INITIATE_TRANSFER,2026-06-18 20:01:19
EVT0003717,CUST000695,Mobile_App,LOGIN,21/07/2026 23:35:25
EVT0003718,CUST002904,MOBILE APP,LOGIN,2026-05-03 12:08:01
EVT0003719,CUST003825,NET_BANKING,INITIATE_TRANSFER,2026-02-28 00:13:03
EVT0003720,CUST003747,,View_Balance,20-02-2026 21:56
EVT0003721,CUST003506,Net_Banking,view_balance,2026-02-09 21:23:12
EVT0003722,CUST001211,,initiate_transfer,06/17/2026 09:35 PM
EVT0003723,CUST002308,MOBILE_APP,VIEW_BALANCE,2026-07-07 10:38:28
EVT0003724,CUST002075,Mobile_App,View_Balance,21-07-2026 16:11
EVT0003725,CUST002893,mobile_app,VIEW_BALANCE,01/29/2026 06:22 PM
EVT0003726,CUST002517,net_banking,Logout,2026-04-02 10:39:30
EVT0003727,CUST000491,NET BANKING,initiate_transfer,2026-07-17 13:18:30
EVT0003728,CUST001991,Net_Banking,INITIATE_TRANSFER,2026-06-05 16:27:40
EVT0003729,CUST000451,MOBILE APP,LOGOUT,16-04-2026 23:02
EVT0003730,CUST002729,MOBILE_APP,Logout,2026-01-28 01:27:52
EVT0003731,CUST003312,Net_Banking,logout,2026-07-26 16:47:03
EVT0003732,CUST002387,net_banking,LOGIN,2026-03-14 08:46:55
EVT0003733,CUST003314,NET BANKING,LOGIN,2026-03-07 01:52:47
EVT0003734,CUST000513,NET BANKING,VIEW_BALANCE,2026-05-24 03:25:15
EVT0003735,CUST001474,NET_BANKING,LOGOUT,04-04-2026 17:49
EVT0003736,CUST003218,Net_Banking,VIEW_BALANCE,2026-06-24 03:40:34
EVT0003737,CUST003955,NET_BANKING,Login,07/13/2026 08:56 AM
EVT0003738,CUST004435,MOBILE APP,initiate_transfer,2026-05-01 06:01:02
EVT0003739,CUST004081,NET_BANKING,INITIATE_TRANSFER,2026-01-16 15:13:13
EVT0003740,CUST001416,NET_BANKING,VIEW_BALANCE,2026-06-27 05:44:02
EVT0003741,CUST001426,MOBILE_APP,View_Balance,28/05/2026 01:42:10
EVT0003742,CUST004248,NET_BANKING,INITIATE_TRANSFER,15-01-2026 22:29
EVT0003743,CUST001841,Mobile_App,VIEW_BALANCE,2026-05-18 12:56:16
EVT0003744,CUST000334,MOBILE_APP,VIEW_BALANCE,05-07-2026 23:55
